OBJECTID,FID_BANJIR,ID,GRIDCODE,WADMKD,WADMKC,WADMKK,KDEPUM,KDCPUM,KDPKAB,KELAS,SHAPE.AREA,SHAPE.LEN
182,156,157,2,Papanggo,Tanjung Priok,Kota Adm. Jakarta Utara,31.72.02.1003,31.72.02,31.72,Sedang,29920.3080261889,1347.5321338713202
183,157,158,3,Tugu Utara,Koja,Kota Adm. Jakarta Utara,31.72.03.1002,31.72.03,31.72,Berat,6846.8098336653,377.291876961839
184,158,159,2,Semper Timur,Cilincing,Kota Adm. Jakarta Utara,31.72.04.1005,31.72.04,31.72,Sedang,739304.0593894,6431.07319747611
185,158,159,2,Semper Barat,Cilincing,Kota Adm. Jakarta Utara,31.72.04.1007,31.72.04,31.72,Sedang,7985.585712789461,601.510873692771
186,158,159,2,Cilincing,Cilincing,Kota Adm. Jakarta Utara,31.72.04.1001,31.72.04,31.72,Sedang,1661281.17343324,8734.08747101733
187,158,159,2,Marunda,Cilincing,Kota Adm. Jakarta Utara,31.72.04.1003,31.72.04,31.72,Sedang,355283.45376545103,3593.9244801214104
188,159,160,2,Marunda,Cilincing,Kota Adm. Jakarta Utara,31.72.04.1003,31.72.04,31.72,Sedang,6846.80983389482,377.291876967696
189,160,161,3,Pegadungan,Kalideres,Kota Adm. Jakarta Barat,31.73.06.1005,31.73.06,31.73,Berat,10000.0000002741,400.000000005482
190,161,162,2,Tegal Alur,Kalideres,Kota Adm. Jakarta Barat,31.73.06.1003,31.73.06,31.73,Sedang,13498.5382117967,567.373926147648
191,162,163,2,Pejagalan,Penjaringan,Kota Adm. Jakarta Utara,31.72.01.1004,31.72.01,31.72,Sedang,23386.2361947618,779.1172712879791
192,162,163,2,Pluit,Penjaringan,Kota Adm. Jakarta Utara,31.72.01.1005,31.72.01,31.72,Sedang,194769.44949755,2398.5477346997
193,163,164,3,Ancol,Pademangan,Kota Adm. Jakarta Utara,31.72.05.1003,31.72.05,31.72,Berat,19999.9999985366,599.999999981402
194,164,165,3,Kebon Bawang,Tanjung Priok,Kota Adm. Jakarta Utara,31.72.02.1005,31.72.02,31.72,Berat,6846.80983477684,377.291876992502
195,165,166,3,Kebon Bawang,Tanjung Priok,Kota Adm. Jakarta Utara,31.72.02.1005,31.72.02,31.72,Berat,66264.0500046975,1284.1216287169802
196,166,167,2,Semper Timur,Cilincing,Kota Adm. Jakarta Utara,31.72.04.1005,31.72.04,31.72,Sedang,6846.80983448284,377.291876984234
197,167,168,2,Kamal Muara,Penjaringan,Kota Adm. Jakarta Utara,31.72.01.1002,31.72.01,31.72,Sedang,299221.480037404,3027.4591953907902
198,167,168,2,Tegal Alur,Kalideres,Kota Adm. Jakarta Barat,31.73.06.1003,31.73.06,31.73,Sedang,1030523.89544928,7784.998041962671
199,168,169,2,Tegal Alur,Kalideres,Kota Adm. Jakarta Barat,31.73.06.1003,31.73.06,31.73,Sedang,6403.80859400739,374.980041474561
200,169,170,3,Pluit,Penjaringan,Kota Adm. Jakarta Utara,31.72.01.1005,31.72.01,31.72,Berat,6846.862062587601,377.293209878935
201,170,171,3,Ancol,Pademangan,Kota Adm. Jakarta Utara,31.72.05.1003,31.72.05,31.72,Berat,13497.9403772941,567.3657180023761
202,171,172,2,Ancol,Pademangan,Kota Adm. Jakarta Utara,31.72.05.1003,31.72.05,31.72,Sedang,1188.6454783938402,184.352940282667
203,171,172,2,Sunter Agung,Tanjung Priok,Kota Adm. Jakarta Utara,31.72.02.1006,31.72.02,31.72,Sedang,8811.354520539211,374.20937651518904
204,172,173,3,Kebon Bawang,Tanjung Priok,Kota Adm. Jakarta Utara,31.72.02.1005,31.72.02,31.72,Berat,6846.80983425333,377.291876978376
205,173,174,2,Semper Timur,Cilincing,Kota Adm. Jakarta Utara,31.72.04.1005,31.72.04,31.72,Sedang,12584.6556243338,680.0355942755451
206,173,174,2,Cilincing,Cilincing,Kota Adm. Jakarta Utara,31.72.04.1001,31.72.04,31.72,Sedang,8056.4571493538,512.05672182659
207,174,175,3,Ancol,Pademangan,Kota Adm. Jakarta Utara,31.72.05.1003,31.72.05,31.72,Berat,202293.026408973,2124.82092480077
208,175,176,2,Ancol,Pademangan,Kota Adm. Jakarta Utara,31.72.05.1003,31.72.05,31.72,Sedang,6403.80859391326,374.98004147791
209,176,177,2,Ancol,Pademangan,Kota Adm. Jakarta Utara,31.72.05.1003,31.72.05,31.72,Sedang,86562.49999939211,1497.67983007691
210,177,178,2,Ancol,Pademangan,Kota Adm. Jakarta Utara,31.72.05.1003,31.72.05,31.72,Sedang,4538.41125925105,299.792602167337
211,177,178,2,Sunter Agung,Tanjung Priok,Kota Adm. Jakarta Utara,31.72.02.1006,31.72.02,31.72,Sedang,5461.5887416936,319.08051748441903
212,178,179,3,Sungai Bambu,Tanjung Priok,Kota Adm. Jakarta Utara,31.72.02.1004,31.72.02,31.72,Berat,78610.7459936201,1754.2195670108601
213,178,179,3,Kebon Bawang,Tanjung Priok,Kota Adm. Jakarta Utara,31.72.02.1005,31.72.02,31.72,Berat,23179.7578710235,1339.06071037823
214,179,180,3,Tugu Utara,Koja,Kota Adm. Jakarta Utara,31.72.03.1002,31.72.03,31.72,Berat,431.9534488929701,111.027445688186
215,179,180,3,Rawa Badak Utara,Koja,Kota Adm. Jakarta Utara,31.72.03.1004,31.72.03,31.72,Berat,398.078001395246,106.005289962405
216,179,180,3,Rawa Badak Selatan,Koja,Kota Adm. Jakarta Utara,31.72.03.1006,31.72.03,31.72,Berat,53469.4306144315,920.522461757227
217,180,181,3,Tugu Utara,Koja,Kota Adm. Jakarta Utara,31.72.03.1002,31.72.03,31.72,Berat,91093.5458338157,1582.10245122802
218,181,182,2,Kapuk Muara,Penjaringan,Kota Adm. Jakarta Utara,31.72.01.1003,31.72.01,31.72,Sedang,60000.0000003036,1000.0000000003
219,182,183,1,Pegadungan,Kalideres,Kota Adm. Jakarta Barat,31.73.06.1005,31.73.06,31.73,Ringan,6846.8620622935905,377.29320987066603
220,183,184,3,Penjaringan,Penjaringan,Kota Adm. Jakarta Utara,31.72.01.1001,31.72.01,31.72,Berat,6846.8620622935905,377.29320987066603
221,184,185,2,Penjaringan,Penjaringan,Kota Adm. Jakarta Utara,31.72.01.1001,31.72.01,31.72,Sedang,134412.912983518,1737.7231129962
222,185,186,2,Tugu Utara,Koja,Kota Adm. Jakarta Utara,31.72.03.1002,31.72.03,31.72,Sedang,6846.80983389482,377.291876967696
223,186,187,2,Marunda,Cilincing,Kota Adm. Jakarta Utara,31.72.04.1003,31.72.04,31.72,Sedang,575508.81662264,3676.1838916381103
224,187,188,2,Kamal Muara,Penjaringan,Kota Adm. Jakarta Utara,31.72.01.1002,31.72.01,31.72,Sedang,377974.231744224,2667.8805514610003
225,188,189,2,Sunter Agung,Tanjung Priok,Kota Adm. Jakarta Utara,31.72.02.1006,31.72.02,31.72,Sedang,6403.80859434266,374.980041487054
226,189,190,3,Semper Barat,Cilincing,Kota Adm. Jakarta Utara,31.72.04.1007,31.72.04,31.72,Berat,103368.866057523,2149.01616406745
227,189,190,3,Tugu Utara,Koja,Kota Adm. Jakarta Utara,31.72.03.1002,31.72.03,31.72,Berat,51218.902406199704,1106.541484223
228,190,191,2,Tanjung Priok,Tanjung Priok,Kota Adm. Jakarta Utara,31.72.02.1001,31.72.02,31.72,Sedang,18435.2114994857,814.7289960145031
229,190,191,2,Sungai Bambu,Tanjung Priok,Kota Adm. Jakarta Utara,31.72.02.1004,31.72.02,31.72,Sedang,288989.087780913,6232.3491565453005
230,190,191,2,Kebon Bawang,Tanjung Priok,Kota Adm. Jakarta Utara,31.72.02.1005,31.72.02,31.72,Sedang,1274137.53382796,10994.190155575901
231,190,191,2,Warakas,Tanjung Priok,Kota Adm. Jakarta Utara,31.72.02.1007,31.72.02,31.72,Sedang,270483.879472806,2603.5210790893
232,190,191,2,Koja,Koja,Kota Adm. Jakarta Utara,31.72.03.1001,31.72.03,31.72,Sedang,304960.786136716,2946.1372949556703
233,190,191,2,Rawa Badak Utara,Koja,Kota Adm. Jakarta Utara,31.72.03.1004,31.72.03,31.72,Sedang,347224.377855247,4100.9219192976
234,191,192,2,Tugu Utara,Koja,Kota Adm. Jakarta Utara,31.72.03.1002,31.72.03,31.72,Sedang,6846.8098336653,377.291876961839
235,192,193,2,Semper Barat,Cilincing,Kota Adm. Jakarta Utara,31.72.04.1007,31.72.04,31.72,Sedang,20641.4596368653,758.6944213624571
236,193,194,2,Marunda,Cilincing,Kota Adm. Jakarta Utara,31.72.04.1003,31.72.04,31.72,Sedang,290874.454942605,2439.47725331777
237,194,195,2,Kapuk Muara,Penjaringan,Kota Adm. Jakarta Utara,31.72.01.1003,31.72.01,31.72,Sedang,6846.86206299637,377.293209890132
238,195,196,2,Rorotan,Cilincing,Kota Adm. Jakarta Utara,31.72.04.1006,31.72.04,31.72,Sedang,963.3832866799991,177.592708169252
239,195,196,2,Marunda,Cilincing,Kota Adm. Jakarta Utara,31.72.04.1003,31.72.04,31.72,Sedang,63841.315092338205,1079.39305430026
240,196,197,2,Sunter Agung,Tanjung Priok,Kota Adm. Jakarta Utara,31.72.02.1006,31.72.02,31.72,Sedang,13498.5382111426,567.373926134813
241,197,198,2,Cengkareng Barat,Cengkareng,Kota Adm. Jakarta Barat,31.73.01.1001,31.73.01,31.73,Sedang,6813.45141634391,368.922904882446
242,197,198,2,Cengkareng Timur,Cengkareng,Kota Adm. Jakarta Barat,31.73.01.1006,31.73.01,31.73,Sedang,33.4106458024148,27.2779626771179
243,198,199,3,Kapuk,Cengkareng,Kota Adm. Jakarta Barat,31.73.01.1005,31.73.01,31.73,Berat,6846.86206270237,377.293209881864
244,199,200,2,Ancol,Pademangan,Kota Adm. Jakarta Utara,31.72.05.1003,31.72.05,31.72,Sedang,1386219.42870098,9040.18202483499
245,200,201,3,Pademangan Barat,Pademangan,Kota Adm. Jakarta Utara,31.72.05.1002,31.72.05,31.72,Berat,6846.86206270237,377.293209881864
246,201,202,2,Semper Timur,Cilincing,Kota Adm. Jakarta Utara,31.72.04.1005,31.72.04,31.72,Sedang,36733.132343697594,1459.9709751575301
247,201,202,2,Cilincing,Cilincing,Kota Adm. Jakarta Utara,31.72.04.1001,31.72.04,31.72,Sedang,129028.248520026,1455.1131536647401
248,202,203,2,Marunda,Cilincing,Kota Adm. Jakarta Utara,31.72.04.1003,31.72.04,31.72,Sedang,114591.29869779201,1467.42315975084
249,203,204,2,Rorotan,Cilincing,Kota Adm. Jakarta Utara,31.72.04.1006,31.72.04,31.72,Sedang,56004.8934063422,1443.2729961978
250,203,204,2,Marunda,Cilincing,Kota Adm. Jakarta Utara,31.72.04.1003,31.72.04,31.72,Sedang,14116.8497903953,857.367167079553
251,204,205,2,Papanggo,Tanjung Priok,Kota Adm. Jakarta Utara,31.72.02.1003,31.72.02,31.72,Sedang,261160.990948802,2746.37164465277
252,204,205,2,Sunter Agung,Tanjung Priok,Kota Adm. Jakarta Utara,31.72.02.1006,31.72.02,31.72,Sedang,52097.142761574396,1332.42689642429
253,205,206,2,Kapuk Muara,Penjaringan,Kota Adm. Jakarta Utara,31.72.01.1003,31.72.01,31.72,Sedang,1805352.08896422,14567.1213489908
254,205,206,2,Pluit,Penjaringan,Kota Adm. Jakarta Utara,31.72.01.1005,31.72.01,31.72,Sedang,394697.94794068503,3801.1968685473603
255,206,207,2,Pejagalan,Penjaringan,Kota Adm. Jakarta Utara,31.72.01.1004,31.72.01,31.72,Sedang,23691.6328589574,710.0464473768831
256,207,208,3,Sunter Agung,Tanjung Priok,Kota Adm. Jakarta Utara,31.72.02.1006,31.72.02,31.72,Berat,14397.2778328936,575.997960262276
257,208,209,2,Papanggo,Tanjung Priok,Kota Adm. Jakarta Utara,31.72.02.1003,31.72.02,31.72,Sedang,14139.8591696208,603.8607059954841
258,208,209,2,Sungai Bambu,Tanjung Priok,Kota Adm. Jakarta Utara,31.72.02.1004,31.72.02,31.72,Sedang,280001.202660725,2150.9614392583503
259,209,210,2,Kalibaru,Cilincing,Kota Adm. Jakarta Utara,31.72.04.1004,31.72.04,31.72,Sedang,958769.72690039,6662.228815391
260,209,210,2,Semper Timur,Cilincing,Kota Adm. Jakarta Utara,31.72.04.1005,31.72.04,31.72,Sedang,244827.160669146,2373.07769583288
261,209,210,2,Semper Barat,Cilincing,Kota Adm. Jakarta Utara,31.72.04.1007,31.72.04,31.72,Sedang,1296477.28984077,12931.1078802666
262,209,210,2,Tugu Utara,Koja,Kota Adm. Jakarta Utara,31.72.03.1002,31.72.03,31.72,Sedang,1648676.31143603,11532.8241365625
263,209,210,2,Lagoa,Koja,Kota Adm. Jakarta Utara,31.72.03.1003,31.72.03,31.72,Sedang,1117917.18501004,6355.296684067251
264,209,210,2,Rawa Badak Utara,Koja,Kota Adm. Jakarta Utara,31.72.03.1004,31.72.03,31.72,Sedang,228054.83768748402,1945.37142669834
265,209,210,2,Tugu Selatan,Koja,Kota Adm. Jakarta Utara,31.72.03.1005,31.72.03,31.72,Sedang,367981.182139308,2418.38291385428
266,209,210,2,Rawa Badak Selatan,Koja,Kota Adm. Jakarta Utara,31.72.03.1006,31.72.03,31.72,Sedang,514878.771533988,4418.426852673
267,210,211,2,Rorotan,Cilincing,Kota Adm. Jakarta Utara,31.72.04.1006,31.72.04,31.72,Sedang,13654.283062245,565.895366863166
268,211,212,2,Kalideres,Kalideres,Kota Adm. Jakarta Barat,31.73.06.1001,31.73.06,31.73,Sedang,43805.907551078104,926.557514637792
269,211,212,2,Pegadungan,Kalideres,Kota Adm. Jakarta Barat,31.73.06.1005,31.73.06,31.73,Sedang,713737.505745924,4115.6225856424
270,212,213,2,Kapuk,Cengkareng,Kota Adm. Jakarta Barat,31.73.01.1005,31.73.01,31.73,Sedang,13654.367923301901,565.896253209699
271,213,214,2,Kapuk,Cengkareng,Kota Adm. Jakarta Barat,31.73.01.1005,31.73.01,31.73,Sedang,6846.86206270237,377.293209881864
272,214,215,2,Kamal Muara,Penjaringan,Kota Adm. Jakarta Utara,31.72.01.1002,31.72.01,31.72,Sedang,69.0812601238019,43.7304529305606
273,214,215,2,Kapuk,Cengkareng,Kota Adm. Jakarta Barat,31.73.01.1005,31.73.01,31.73,Sedang,21845.005583164,689.155955564487
274,215,216,3,Kapuk Muara,Penjaringan,Kota Adm. Jakarta Utara,31.72.01.1003,31.72.01,31.72,Berat,6846.86206270237,377.293209881864
275,216,217,1,Pademangan Timur,Pademangan,Kota Adm. Jakarta Utara,31.72.05.1001,31.72.05,31.72,Ringan,20000.0000018893,600.000000021634
276,217,218,2,Sunter Agung,Tanjung Priok,Kota Adm. Jakarta Utara,31.72.02.1006,31.72.02,31.72,Sedang,10000.0000009447,400.000000018893
277,218,219,2,Pejagalan,Penjaringan,Kota Adm. Jakarta Utara,31.72.01.1004,31.72.01,31.72,Sedang,13497.940376116401,567.36571798772
278,219,220,3,Pademangan Barat,Pademangan,Kota Adm. Jakarta Utara,31.72.05.1002,31.72.05,31.72,Berat,6846.86206270237,377.293209881864
279,220,221,2,Pademangan Timur,Pademangan,Kota Adm. Jakarta Utara,31.72.05.1001,31.72.05,31.72,Sedang,13498.538211217101,567.373926129165
280,221,222,2,Sunter Agung,Tanjung Priok,Kota Adm. Jakarta Utara,31.72.02.1006,31.72.02,31.72,Sedang,6846.80983430359,377.29187697889404
281,222,223,2,Sungai Bambu,Tanjung Priok,Kota Adm. Jakarta Utara,31.72.02.1004,31.72.02,31.72,Sedang,73137.5733024623,1370.38494840881
282,223,224,2,Rorotan,Cilincing,Kota Adm. Jakarta Utara,31.72.04.1006,31.72.04,31.72,Sedang,13654.283061228401,565.895366851811
283,224,225,2,Pejagalan,Penjaringan,Kota Adm. Jakarta Utara,31.72.01.1004,31.72.01,31.72,Sedang,36303.274630378604,871.593237336314
284,225,226,1,Mangga Dua Selatan,Sawah Besar,Kota Adm. Jakarta Pusat,31.71.02.1005,31.71.02,31.71,Ringan,13497.9403762152,567.3657179815231
285,226,227,2,Kapuk Muara,Penjaringan,Kota Adm. Jakarta Utara,31.72.01.1003,31.72.01,31.72,Sedang,15879.460872617501,537.9690997681261
286,226,227,2,Kapuk,Cengkareng,Kota Adm. Jakarta Barat,31.73.01.1005,31.73.01,31.73,Sedang,15027.8267244685,599.3780151097981
287,227,228,2,Papanggo,Tanjung Priok,Kota Adm. Jakarta Utara,31.72.02.1003,31.72.02,31.72,Sedang,65218.4657125499,1069.71518237347
288,227,228,2,Sunter Agung,Tanjung Priok,Kota Adm. Jakarta Utara,31.72.02.1006,31.72.02,31.72,Sedang,24599.9157325268,860.3126655156701
289,228,229,2,Rorotan,Cilincing,Kota Adm. Jakarta Utara,31.72.04.1006,31.72.04,31.72,Sedang,6846.8098339593,377.291876970107
290,229,230,1,Pademangan Timur,Pademangan,Kota Adm. Jakarta Utara,31.72.05.1001,31.72.05,31.72,Ringan,14397.2778315929,576.00814426159
291,230,231,2,Sunter Agung,Tanjung Priok,Kota Adm. Jakarta Utara,31.72.02.1006,31.72.02,31.72,Sedang,754377.930402767,4903.31535402646
292,231,232,2,Sukapura,Cilincing,Kota Adm. Jakarta Utara,31.72.04.1002,31.72.04,31.72,Sedang,23691.5555971396,710.0463035689461
293,232,233,2,Kapuk Muara,Penjaringan,Kota Adm. Jakarta Utara,31.72.01.1003,31.72.01,31.72,Sedang,380869.60963722604,3440.92184033803
294,233,234,3,Pejagalan,Penjaringan,Kota Adm. Jakarta Utara,31.72.01.1004,31.72.01,31.72,Berat,22601.264024460503,731.885297667774
295,234,235,2,Pejagalan,Penjaringan,Kota Adm. Jakarta Utara,31.72.01.1004,31.72.01,31.72,Sedang,9999.99999960358,399.99999999207205
296,235,236,2,Sunter Agung,Tanjung Priok,Kota Adm. Jakarta Utara,31.72.02.1006,31.72.02,31.72,Sedang,9999.99999960358,399.99999999207205
297,236,237,2,Rorotan,Cilincing,Kota Adm. Jakarta Utara,31.72.04.1006,31.72.04,31.72,Sedang,6846.80983436807,377.29187698130505
298,237,238,2,Cengkareng Barat,Cengkareng,Kota Adm. Jakarta Barat,31.73.01.1001,31.73.01,31.73,Sedang,6846.86206270237,377.293209881864
299,238,239,3,Pejagalan,Penjaringan,Kota Adm. Jakarta Utara,31.72.01.1004,31.72.01,31.72,Berat,6403.80859314859,374.980041456273
300,239,240,2,Pademangan Barat,Pademangan,Kota Adm. Jakarta Utara,31.72.05.1002,31.72.05,31.72,Sedang,6846.86206351991,377.293209904258
301,240,241,2,Pademangan Timur,Pademangan,Kota Adm. Jakarta Utara,31.72.05.1001,31.72.05,31.72,Sedang,252.077046468821,82.3023336053834
302,240,241,2,Sunter Agung,Tanjung Priok,Kota Adm. Jakarta Utara,31.72.02.1006,31.72.02,31.72,Sedang,61908.478933893,1084.8438415852202
303,241,242,3,Pegadungan,Kalideres,Kota Adm. Jakarta Barat,31.73.06.1005,31.73.06,31.73,Berat,6846.86206299637,377.293209890132
304,242,243,2,Kapuk Muara,Penjaringan,Kota Adm. Jakarta Utara,31.72.01.1003,31.72.01,31.72,Sedang,27724.3043737606,792.448650725055
305,242,243,2,Kapuk,Cengkareng,Kota Adm. Jakarta Barat,31.73.01.1005,31.73.01,31.73,Sedang,153238.371023807,1886.58619944724
306,243,244,2,Sunter Agung,Tanjung Priok,Kota Adm. Jakarta Utara,31.72.02.1006,31.72.02,31.72,Sedang,9999.99999960358,399.99999999207205
307,244,245,2,Sunter Agung,Tanjung Priok,Kota Adm. Jakarta Utara,31.72.02.1006,31.72.02,31.72,Sedang,21913.9463458914,699.016585976095
308,245,246,2,Rorotan,Cilincing,Kota Adm. Jakarta Utara,31.72.04.1006,31.72.04,31.72,Sedang,13498.0022164111,567.3672554360551
309,246,247,2,Kalideres,Kalideres,Kota Adm. Jakarta Barat,31.73.06.1001,31.73.06,31.73,Sedang,6403.80859391326,374.98004147791
310,247,248,3,Kalideres,Kalideres,Kota Adm. Jakarta Barat,31.73.06.1001,31.73.06,31.73,Berat,9999.99999960358,399.99999999207205
311,248,249,2,Kapuk,Cengkareng,Kota Adm. Jakarta Barat,31.73.01.1005,31.73.01,31.73,Sedang,13653.9950402024,565.8842195656911
312,249,250,3,Kalideres,Kalideres,Kota Adm. Jakarta Barat,31.73.06.1001,31.73.06,31.73,Berat,6846.86206351991,377.293209904258
313,250,251,2,Sunter Agung,Tanjung Priok,Kota Adm. Jakarta Utara,31.72.02.1006,31.72.02,31.72,Sedang,105438.23241853599,1459.4663945505001
314,251,252,2,Sunter Jaya,Tanjung Priok,Kota Adm. Jakarta Utara,31.72.02.1002,31.72.02,31.72,Sedang,30206.1244834715,820.3156502317361
315,252,253,2,Pegangsaan Dua,Kelapa Gading,Kota Adm. Jakarta Utara,31.72.06.1002,31.72.06,31.72,Sedang,85507.84598343969,1344.1554934815902
316,252,253,2,Tugu Selatan,Koja,Kota Adm. Jakarta Utara,31.72.03.1005,31.72.03,31.72,Sedang,148715.316509483,1564.62582250222
317,253,254,2,Cengkareng Barat,Cengkareng,Kota Adm. Jakarta Barat,31.73.01.1001,31.73.01,31.73,Sedang,13497.9403767948,567.3657180000071
318,254,255,3,Rorotan,Cilincing,Kota Adm. Jakarta Utara,31.72.04.1006,31.72.04,31.72,Berat,13654.283062618,565.895366867061
319,255,256,3,Rorotan,Cilincing,Kota Adm. Jakarta Utara,31.72.04.1006,31.72.04,31.72,Berat,6846.80983436807,377.29187698130505
320,256,257,3,Kalideres,Kalideres,Kota Adm. Jakarta Barat,31.73.06.1001,31.73.06,31.73,Berat,6846.86206270237,377.293209881864
321,257,258,3,Jelambar Baru,Grogol Petamburan,Kota Adm. Jakarta Barat,31.73.02.1006,31.73.02,31.73,Berat,6846.86206270237,377.293209881864
322,258,259,3,Glodok,Taman Sari,Kota Adm. Jakarta Barat,31.73.03.1007,31.73.03,31.73,Berat,6846.86206270237,377.293209881864
323,259,260,2,Gunung Sahari Utara,Sawah Besar,Kota Adm. Jakarta Pusat,31.71.02.1004,31.71.02,31.71,Sedang,40590.086658769105,1205.4736655147
324,259,260,2,Pademangan Timur,Pademangan,Kota Adm. Jakarta Utara,31.72.05.1001,31.72.05,31.72,Sedang,249542.74573814,2151.45445201223
325,260,261,2,Sunter Jaya,Tanjung Priok,Kota Adm. Jakarta Utara,31.72.02.1002,31.72.02,31.72,Sedang,290.75470365499,125.25285544035901
326,260,261,2,Sunter Agung,Tanjung Priok,Kota Adm. Jakarta Utara,31.72.02.1006,31.72.02,31.72,Sedang,9709.245295278051,390.750621238486
327,261,262,2,Rorotan,Cilincing,Kota Adm. Jakarta Utara,31.72.04.1006,31.72.04,31.72,Sedang,20641.1127744993,758.690260348893
328,262,263,3,Rorotan,Cilincing,Kota Adm. Jakarta Utara,31.72.04.1006,31.72.04,31.72,Berat,13498.002216094,567.367255435483
329,263,264,2,Kapuk,Cengkareng,Kota Adm. Jakarta Barat,31.73.01.1005,31.73.01,31.73,Sedang,125212.74166071601,1635.13412860771
330,264,265,2,Gunung Sahari Utara,Sawah Besar,Kota Adm. Jakarta Pusat,31.71.02.1004,31.71.02,31.71,Sedang,6846.86206270237,377.293209881864
331,265,266,2,Kapuk,Cengkareng,Kota Adm. Jakarta Barat,31.73.01.1005,31.73.01,31.73,Sedang,13497.9403765231,567.3657179932511
332,266,267,2,Sunter Agung,Tanjung Priok,Kota Adm. Jakarta Utara,31.72.02.1006,31.72.02,31.72,Sedang,789997.9361122111,5689.87006647379
333,267,268,3,Sunter Jaya,Tanjung Priok,Kota Adm. Jakarta Utara,31.72.02.1002,31.72.02,31.72,Berat,6846.80983355052,377.29187695891
334,268,269,2,Sunter Jaya,Tanjung Priok,Kota Adm. Jakarta Utara,31.72.02.1002,31.72.02,31.72,Sedang,35745.849612437305,802.4667941197181
335,269,270,2,Sunter Jaya,Tanjung Priok,Kota Adm. Jakarta Utara,31.72.02.1002,31.72.02,31.72,Sedang,6403.80859391326,374.98004147791
336,270,271,3,Kalideres,Kalideres,Kota Adm. Jakarta Barat,31.73.06.1001,31.73.06,31.73,Berat,13654.367923871901,565.896253225544
337,271,272,2,Kapuk,Cengkareng,Kota Adm. Jakarta Barat,31.73.01.1005,31.73.01,31.73,Sedang,277958.291581926,2583.92136559268
338,272,273,3,Mangga Besar,Taman Sari,Kota Adm. Jakarta Barat,31.73.03.1005,31.73.03,31.73,Berat,6846.862062587601,377.293209878935
339,273,274,2,Kelapa Gading Barat,Kelapa Gading,Kota Adm. Jakarta Utara,31.72.06.1003,31.72.06,31.72,Sedang,13654.283062618,565.895366867061
340,274,275,2,Rorotan,Cilincing,Kota Adm. Jakarta Utara,31.72.04.1006,31.72.04,31.72,Sedang,6846.80983559438,377.29187701489604
341,275,276,2,Kamal Muara,Penjaringan,Kota Adm. Jakarta Utara,31.72.01.1002,31.72.01,31.72,Sedang,674195.610190926,4768.00505863588
342,275,276,2,Cengkareng Barat,Cengkareng,Kota Adm. Jakarta Barat,31.73.01.1001,31.73.01,31.73,Sedang,1163768.68153043,6483.749888369751
343,275,276,2,Kapuk,Cengkareng,Kota Adm. Jakarta Barat,31.73.01.1005,31.73.01,31.73,Sedang,323438.316426867,3483.68322043602
344,275,276,2,Cengkareng Timur,Cengkareng,Kota Adm. Jakarta Barat,31.73.01.1006,31.73.01,31.73,Sedang,1879395.75922176,9406.81556132248
345,275,276,2,Kalideres,Kalideres,Kota Adm. Jakarta Barat,31.73.06.1001,31.73.06,31.73,Sedang,869078.0534245911,9152.504751762392
346,275,276,2,Tegal Alur,Kalideres,Kota Adm. Jakarta Barat,31.73.06.1003,31.73.06,31.73,Sedang,604251.991272056,8012.32568931929
347,275,276,2,Kamal,Kalideres,Kota Adm. Jakarta Barat,31.73.06.1004,31.73.06,31.73,Sedang,258747.753720605,2669.9259054572103
348,275,276,2,Pegadungan,Kalideres,Kota Adm. Jakarta Barat,31.73.06.1005,31.73.06,31.73,Sedang,2567803.87202442,14895.492640770599
